"item_number","item","estimate_mean","estimate_sd","min","max","estimateLikert_mean","estimateLikert_sd","minLikert","maxLikert","example_sentence","H_INDEX","VISUAL_COMPLEXITY","lgSUBTLEX","B: AoA mean","B: AoA SD","B: min","B: max","B: AoALikert mean","B: AoALikert SD","B: minLikert","B: maxLikert","S: AoALikert mean","S: AoALikert SD"
633,"trichter",6.181818181818182,1.5300029708824394,3,9,3.3333333333333335,0.7359800721939872,2,5,"Mit einem Trichter kann man Flüssigkeiten in Gefäße mit kleiner Öffnung einfüllen.",0,2.1,1.322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
634,"dynamit",7.0588235294117645,2.1453427566876146,4,11,3.735294117647059,1.136417111041267,2,6,"Dynamit ist sehr gefährlich.",1.887039405,2.66,2.318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
635,"wildschwein",4.875,1.4535828926505883,3,8,2.78125,0.7063936122898273,2,4,"Das Wildschwein läuft durchs Unterholz.",0.202249425,3.3,1.857,NA,NA,NA,NA,NA,NA,NA,NA,2.9,0.7880689256524127
636,"schaf",3.696969696969697,1.3106498503807302,1,6,2.121212121212121,0.6498834394323992,1,3,"Das Schaf blökt auf der Weide.",0,3.05,2.161,2.5,1.14,1,5,1.58,0.61,1,3,2,0.5619514869490163
637,"baer",3.5454545454545454,1.0923286218816286,2,6,1.9696969696969697,0.58549383455595,1,3,"Der Bär fängt einen Fisch.",0.557438185,3.14,1.146,3.04,1.15,1,6,1.69,0.55,1,3,1.75,0.8506963092234007
638,"heizung",4.757575757575758,1.561855927860806,2,8,2.5757575757575757,0.8302975005345611,1,4,"Die Heizung erwärmt den Raum.",2.970415981,2.59,2.013,4.67,1.9,1,9,2.63,0.92,1,5,NA,NA
639,"artischocke",9.363636363636363,3.0085106553968464,2,16,4.818181818181818,1.4242222758084817,1,7,"Die Herzen von Artischocken sind eine Delikatesse.",1.513101619,2.48,0.602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
640,"kaktus",4.875,1.157026221578126,3,7,2.71875,0.6342063874918668,2,4,"Ein Kaktus braucht nur wenig Wasser.",0,3.44,1.792,5.63,3.17,2,16,3,1.44,1,7,NA,NA
641,"konzert",5.96875,1.7502879947357604,3,10,3.15625,0.8838834764831844,2,5,"Ronja geht auf ein Konzert.",1.84949348,3.47,2.519,6.93,2.76,3,12,3.73,1.44,2,6,NA,NA
642,"block",5.212121212121212,1.430855857467301,3,9,2.8181818181818183,0.7687061147858074,2,5,"Die Schülerin holt ihren Block aus dem Ranzen.",2.903597731,2.08,2.508,5.41,2.24,3,9,3,1.12,2,5,NA,NA
643,"ausschnitt",7.625,2.2106778992412144,4,14,4.0625,1.1053389496206072,2,7,"Mit dem Kleid zeigt die Frau einen großen Ausschnitt.",1.770535249,2.2,1.724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
644,"mantel",5.424242424242424,2.092102755457757,1,9,2.9393939393939394,1.1163387125832918,1,5,"Die Dame trägt einen schicken Mantel.",0.194391858,2.56,2.731,4.12,2.89,1,13,2.35,1.5,1,7,2.95,1.431782106327635
645,"gewehr",6.25,2.0160645150967413,3,12,3.375,1.0080322575483707,2,6,"Die Jägerin trägt ein Gewehr.",0.539603045,2.21,2.892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
646,"baumstumpf",5.275510204081633,1.6608320622718182,2,10,2.877551020408163,0.8647186077366199,1,5,"Im Wald steht ein Baumstumpf.",1.556852219,3.26,1.079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
647,"bueffel",6.088235294117647,2.0503901632974344,2,10,3.264705882352941,1.0242165824878726,1,5,"Der Büffel ist ein Herdentier.",1.964602497,3.56,1.58,NA,NA,NA,NA,NA,NA,NA,NA,4.05,0.7591546545162478
648,"muecke",4,1.016001016001524,2,6,2.3125,0.5350610456580119,1,3,"Die Mücke surrt durch das Zimmer.",2.120767304,3.27,1.591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
649,"krankenwagen",4.529411764705882,1.6187405152200809,2,8,2.5,0.7881701093115123,1,4,"Der Krankenwagen bringt eine Patientin in das Krankenhaus.",0.371232327,2.89,2.748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
650,"schwamm",4.696969696969697,1.334279966987075,2,7,2.5454545454545454,0.6657190234489458,1,4,"Ronja putzt das Bad mit einem Schwamm.",0.3798717,3.02,2.117,4.28,1.74,1,8,2.5,0.79,1,4,NA,NA
651,"suppe",3.6176470588235294,1.1810294913915325,1,6,2.088235294117647,0.6682245611851775,1,3,"Im Topf köchelt eine Suppe.",0.565359289,2.23,2.731,3.5,1.38,1,6,2,0.59,1,3,NA,NA
652,"riesenrad",5.121212121212121,1.5157006580616388,3,8,2.787878787878788,0.7398300378117159,2,4,"Das Riesenrad steht auf dem Jahrmarkt.",0.200622324,3.82,1.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
653,"regenschirm",4.303030303030303,1.570924259887481,2,8,2.303030303030303,0.7699370300894939,1,4,"Der Regenschirm schützt vor Niederschlag.",0.826746372,2.39,2.037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
654,"bleistift",4.705882352941177,1.3149354579092554,2,7,2.6176470588235294,0.6520227678843524,1,4,"Der Bleistift ist in der Federmappe.",0.795040279,2.03,1.982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
655,"megafon",7.794117647058823,2.2126278324954898,4,12,4.117647058823529,1.1218141660600054,2,6,"Die Polizistin spricht durch ein Megafon.",1.176249519,2.23,1.279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
656,"batterie",5.636363636363637,1.764549903980152,3,9,3.121212121212121,0.8929437187463076,2,5,"Die Uhr braucht eine neue Batterie.",0,2.16,2.243,5.94,2.17,3,10,3.19,1.05,2,5,NA,NA
657,"medaille",5.649484536082475,1.4651595271036335,3,9,3.0412371134020617,0.7894819737914102,2,5,"Ronja gewinnt eine Medaille.",0,2.6,2.009,5.57,2.68,4,14,2.93,1.33,2,7,NA,NA
658,"rabe",4.588235294117647,1.908793797438796,2,8,2.5294117647058822,1.022038785887012,1,4,"Der Rabe findet eine Erdnuss.",1.278040201,2.96,1.431,4.8,2.3,2,10,2.7,1.16,1,5,3,0.7947194142390263
659,"radio",3.90625,1.1645388759722852,2,7,2.21875,0.6291528696058958,1,4,"Das Radio steht auf dem Fensterbrett.",0.439650877,3.21,2.943,4,1.3,1,6,2.21,0.58,1,3,NA,NA
660,"klarinette",7.352941176470588,2.1160619934376452,3,12,3.8823529411764706,1.037616904909863,2,6,"Die Klarinette ist ein Holzblasinstrument.",1.377281981,3.07,1.23,NA,NA,NA,NA,NA,NA,NA,NA,5.2,1.3218806379747885
661,"schublade",4.588235294117647,1.7942272255482012,2,9,2.5588235294117645,0.9595193389681276,1,5,"Die Unterhose liegt in der Schublade.",0,2.44,2.415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
662,"pelikan",5.393939393939394,1.638203931509176,3,9,2.9696969696969697,0.8095078939102635,2,5,"Der Pelikan fängt einen Fisch.",0.818638483,3.42,1.301,7,2.22,4,12,3.71,0.99,2,6,3.9,1.410487037944882
663,"saeule",5.8125,1.6151999776318522,3,9,3.125,0.8706690049203728,2,5,"Der griechische Tempel hat viele Säulen.",0,2.11,1.591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
664,"kleid",4.1875,1.4241579289010096,1,7,2.40625,0.7560241931612779,1,4,"Im Sommer tragen viele Frauen luftige Kleider.",0.14372617,2.46,3.038,NA,NA,NA,NA,NA,NA,NA,NA,2.5,1.3178930553209385
665,"panther",5.40625,1.752266106485116,3,10,2.921875,0.8783947751167358,2,5,"Bagheera ist ein berühmter schwarzer Panther aus dem Dschungelbuch.",1.586546423,3.32,1.681,4.94,1.91,2,9,2.75,1.13,1,5,NA,NA
666,"kaffee",4.696969696969697,1.610218317590205,2,9,2.5757575757575757,0.867118180753892,1,5,"Ronja trinkt gerne Kaffee.",0.405020133,3.46,3.44,4.18,2.07,1,9,2.47,1.01,1,5,NA,NA
667,"gaensebluemchen",4.333333333333333,1.5745369689742652,1,8,2.3333333333333335,0.7772815877574012,1,4,"Das Gänseblümchen wächst auf der Wiese.",1.50875597,2.67,1.255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
668,"haehnchen",4,1.2110601416389966,2,6,2.2580645161290325,0.6307530914435469,1,3,"Gegrillte Hähnchen nennt man auch Broiler.",1.574657772,2.66,2.053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
669,"pilot",5.205882352941177,1.754291910416243,2,9,2.8823529411764706,0.9774644342085305,1,5,"Der Pilot steuert das Flugzeug.",0.292929951,3.79,2.89,4.41,1.66,2,8,2.53,0.87,1,4,3.25,0.7163503994113789
670,"yacht",7.911764705882353,2.416705082981893,4,13,4.205882352941177,1.200490095997562,2,7,"Viele reiche Menschen besitzen eine Yacht.",1.731355378,3.19,1.857,8.68,3.48,3,18,4.48,1.48,2,7,5.05,1.3945382182304158
671,"hosentraeger",5.46875,1.950754609987401,2,9,2.96875,1.0620848334989004,1,5,"Der Mann trägt Hosenträger.",0.337576423,2.18,1.362,NA,NA,NA,NA,NA,NA,NA,NA,2.95,1.3168942730211066
672,"biene",3.588235294117647,1.2819882063189272,1,6,2.0294117647058822,0.7171194109451837,1,3,"Die Biene landet auf einer Blüte.",1.45979136,3.24,2.086,3,1.05,2,6,1.79,0.63,1,3,1.9,0.7181848464596078
673,"gabel",3.4242424242424243,1.1464702086813854,1,6,1.9696969696969697,0.58549383455595,1,3,"Die Gabel liegt im Besteckkasten.",0,1.51,2.064,2.74,1.05,1,5,1.63,0.6,1,3,NA,NA
675,"windmuehle",5.424242424242424,1.7325974545156009,2,9,3,0.9013878188659973,1,5,"Die Windmühle mahlt Mehl.",1.135022976,2.98,1.362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
676,"gehstock",6.2727272727272725,1.6445502286477767,3,10,3.3333333333333335,0.7772815877574012,2,5,"Die alte Dame hat einen Gehstock.",1.374557238,1.8,1.362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
677,"weltkarte",5.303030303030303,1.4680950344930093,3,8,2.909090909090909,0.7229988054812212,2,4,"Im Klassenzimmer hängt eine Weltkarte an der Wand.",1.175278235,3.2,0.477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
678,"horn",5.264705882352941,1.9895000670857104,2,10,2.8823529411764706,1.037616904909863,1,5,"Der Stier hat nur noch ein Horn.",0.39741041,2.24,2.158,5.7,2.22,2,10,3.04,1.16,1,5,NA,NA
679,"graete",6.28125,2.1134648970275665,3,12,3.34375,1.0957211500695228,2,6,"Beim Essen von Fischen kann man sich an Gräten verschlucken.",1.901905618,2.01,0.477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
680,"bogen",5.181818181818182,1.5300029708824394,2,8,2.8484848484848486,0.7550336135403228,1,4,"Ronja schießt mit Pfeil und Bogen.",0.144899618,2.39,2.297,5.41,2.29,2,12,3,1.12,1,6,NA,NA
681,"rakete",5.333333333333333,1.9311050377094112,2,9,2.8181818181818183,1.014105068969232,1,5,"Die Rakete fliegt ins Weltall.",0,2.73,2.611,4.87,1.43,2,8,2.67,0.73,1,4,NA,NA
682,"pinguin",3.6515151515151514,1.3977170863994808,2,7,2.0303030303030303,0.7639914814204303,1,4,"Der Pinguin kann nicht fliegen.",0,2.59,1.778,4,1.33,1,7,2.31,0.68,1,4,3.1,1.0711528467275957
683,"wohnwagen",5.764705882352941,1.939366087144031,2,9,3.088235294117647,1.025955491350248,1,5,"Ronja verreist mit einem Wohnwagen.",1.321304079,2.72,2.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
684,"erdnuss",4.454545454545454,1.3250214406498553,2,7,2.4545454545454546,0.7111130839619099,1,4,"Der Rabe findet eine Erdnuss.",0.475431646,3.21,1.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
685,"gans",4.21875,1.3615544958470411,1,7,2.40625,0.7120789644505048,1,4,"Die Gans fliegt in Keilformation.",0.918165221,3.26,2.097,3.31,1.01,2,6,2,0.57,1,3,1.9,0.6407232755171873
686,"chinesische mauer",7.617647058823529,2.387019263132756,3,12,4.0588235294117645,1.1791413535072044,2,6,"Die Chinesische Mauer ist sehr lang.",1.185547342,3.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
687,"hemd",4.852941176470588,2.0320515523938982,2,9,2.676470588235294,1.1206218034562159,1,5,"Der Bräutigam trägt sein bestes Hemd.",0.246022578,2.06,2.859,3.68,1.34,2,7,2,0.75,1,4,1.75,0.7863975156570492
688,"laeufer",5.28125,1.5705839267507298,3,9,2.90625,0.777065405973841,2,5,"Der Läufer hat gute Ausdauer.",1.662195747,2.94,2.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
689,"aquarium",4.78125,1.6408961949436793,2,9,2.6875,0.8590129369261278,1,5,"Im Aquarium schwimmen Fische.",0.288538514,3.2,1.934,6.14,1.46,3,8,3.21,0.7,2,4,NA,NA
690,"hut",3.4242424242424243,1.1376170243858406,2,6,1.9696969696969697,0.6556194245420356,1,3,"Die Dame trägt einen schicken Hut.",0.141440543,1.91,3.067,4,1.26,2,6,2.25,0.68,1,3,NA,NA
691,"mann",2.806451612903226,0.9458454714772274,1,5,1.6451612903225807,0.5506594287321456,1,3,"Der Junge wächst zu einem Mann heran.",0.149811367,2.97,4.544,2.8,1.42,1,7,1.73,0.8,1,4,NA,NA
692,"kirsche",3.656716417910448,1.273889757919589,1,6,2.0597014925373136,0.6937075843419157,1,3,"Ronja pflückt eine Kirsche vom Baum.",0,1.83,1.681,3.73,1.32,2,6,2.18,0.73,1,3,2.3,0.6569466853317865
693,"baum",2.8955223880597014,1.102810848890495,1,5,1.7313432835820894,0.5924292452891765,1,3,"Der Vogel zwitschert im Baum.",0,2.26,3.01,2.85,1.26,1,7,1.69,0.74,1,4,NA,NA
694,"umarmung",3.9375,1.3897667476606375,1,7,2.28125,0.6831792378049423,1,4,"Ronja löst sich aus der Umarmung.",0.88990302,2.91,2.161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
695,"orange",3.8823529411764706,1.7540378677083126,2,8,2.1470588235294117,0.9254762227411247,1,4,"Ronja schält eine Orange.",0.195909271,2.63,2.398,NA,NA,NA,NA,NA,NA,NA,NA,3.55,1.8202082009311027
697,"pfirsich",4.3125,1.2556324713967086,1,6,2.34375,0.6530017536902797,1,3,"Pfirsiche haben eine leicht pelizige Schale.",1.164669826,2.55,1.519,NA,NA,NA,NA,NA,NA,NA,NA,2.85,1.0894228312566057
698,"ohrring",5.029411764705882,2.007339474206065,2,10,2.8823529411764706,1.0079894745227567,1,5,"Ronja verliert einen Ohrring.",0.14372617,2.7,1.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
699,"teleskop",7.323529411764706,2.040804776423353,3,11,3.9705882352941178,1.0294244969928164,2,6,"Ronja schaut mit dem Teleskop in den Sternenhimmel.",1.37216863,2.87,1.792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
700,"pickel",7.333333333333333,2.071633815776009,4,11,3.9696969696969697,1.0453721970202912,2,6,"Ronja hat einen Pickel im Gesicht.",0.570926125,2.63,1.982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
701,"falten",5.363636363636363,1.764549903980152,2,9,2.878787878787879,0.9272801544562921,1,5,"Der Greis hat Falten im Gesicht.",2.262700512,2.87,2.097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
702,"feuerloescher",5.575757575757576,1.500631180335108,3,9,3.0606060606060606,0.7881701093115123,2,5,"Der Feuerlöscher ist eine Sicherheitsmaßnahme, um Brände zu löschen.",0,2.36,1.833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
703,"adler",4.476923076923077,1.4263994477758972,2,8,2.523076923076923,0.7311739769818019,1,4,"Der Adler versorgt seine Nachkommen im Horst.",1.408986322,3.34,2.225,5.14,1.96,3,11,2.86,1.04,2,6,3.3,1.3018205875255096
704,"prinz",4.515151515151516,1.8221075043958734,1,9,2.484848484848485,0.9055803429711565,1,5,"Der Prinz tanzt auf einem Ball.",2.925982842,3.1,2.897,3.75,1.87,1,10,2.17,0.87,1,5,NA,NA
706,"tropfen",4.294117647058823,1.5864848081043232,2,8,2.3529411764705883,0.8486121625899217,1,4,"Am Wasserhahn hängt ein Tropfen.",1.450934942,1.97,2.497,3.42,1.39,2,6,1.95,0.71,1,3,NA,NA
707,"hund",2.5757575757575757,1.1188806636071336,1,4,1.5151515151515151,0.5075192189225523,1,2,"Der Hund läuft brav an der Leine.",0.40217919,3.21,3.537,NA,NA,NA,NA,NA,NA,NA,NA,1.4,0.5982430416161186
708,"affe",3.6363636363636362,1.2454462508018416,1,6,2.0303030303030303,0.6366341416410451,1,3,"Der Affe kann gut klettern.",1.236546283,3.68,2.63,3,1.28,1,6,1.78,0.65,1,3,1.8,0.523148363780597
709,"schwimmer",4.96969696969697,1.42488702369803,3,8,2.787878787878788,0.7398300378117159,2,4,"Der Schwimmer krault fünf Bahnen im Schwimmbad.",0,3.15,1.708,4.75,1.77,3,10,2.55,0.83,2,5,NA,NA
711,"rasenmaeher",5.352941176470588,1.73872738102494,3,9,3,0.8528028654224418,2,5,"Der Rasenmäher steht in der Garage.",0.14257333,3.08,1.806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
712,"schaedel",6.41,1.9545078690302093,2,11,3.42,0.9762844427375217,1,6,"Im Grab liegt ein Schädel.",1.570277549,2.46,2.798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
713,"kanu",6.696969696969697,2.242833705450101,2,11,3.5454545454545454,1.1750241777009605,1,6,"Ronja paddelt im Kanu.",1.117967239,2.74,1.447,NA,NA,NA,NA,NA,NA,NA,NA,4.25,1.019545822516343
714,"shakespeare",10.323529411764707,2.5669294029471854,5,15,5.352941176470588,1.2030857532895447,3,7,"Shakespeare war ein großer Schriftsteller.",3.026600743,3.27,2.326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715,"billardtisch",7.387096774193548,1.9092305492848631,4,12,3.838709677419355,1.0359142240407226,2,6,"In der Kneipe steht ein Billardtisch.",1.057385242,3.2,1.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716,"fackel",5.9375,1.7768674864817942,3,10,3.25,0.915810939779251,2,5,"Die mittelalterlichen Gänge sind mit Fackeln gesäumt.",1.663235559,2.16,1.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717,"akkordeon",6.625,2.0586634591635513,2,12,3.53125,1.0536218712702616,1,6,"Der Seemann spielt Akkordeon.",1.140292969,3.58,1.38,7.78,2.67,3,15,4.11,1.25,2,7,3.55,1.1459310165698635
718,"hose",2.893939393939394,0.9628289708144573,1,5,1.696969696969697,0.6317179743110046,1,3,"Die Hose muss in die Wäsche.",0,2.2,3.012,2.29,1.31,0,5,1.47,0.62,1,3,1.8,0.6155870112510926
719,"badezimmer",3.5161290322580645,1.0286226305740276,2,6,1.935483870967742,0.512216352138283,1,3,"Das Badezimmer hat kein Fenster.",1.325946158,3.07,2.682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
720,"drachen",4.735294117647059,1.9118264078895195,1,8,2.6470588235294117,0.8835998319950068,1,4,"Die Kinder lassen einen Drachen steigen.",0,3.08,2.723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
721,"kamera",4.46875,1.413857112824302,2,7,2.5,0.672021505032247,1,4,"Die Fotografin hat eine gute Kamera.",0.911342376,2.75,3.276,5.2,2.52,2,15,2.8,1.19,1,7,NA,NA
722,"getreide",5.484848484848484,1.8048755518250441,3,10,3,0.8660254037844386,2,5,"Auf dem Feld wächst Getreide.",2.530643835,2.42,1.792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
723,"karten",4.212121212121212,1.2687980473063807,2,7,2.303030303030303,0.7282190812544191,1,4,"Die Kinder spielen eine Runde Karten.",1.948866183,2.1,3.087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
724,"wal",4.575757575757576,1.500631180335108,1,8,2.5757575757575757,0.7084447327730932,1,4,"Der Wal singt im Ozean.",0.761443171,2.76,2.188,4.67,2.24,2,12,2.54,1.1,1,6,2.75,1.019545822516343
726,"kellner",5.878787878787879,1.5361798348007583,3,9,3.121212121212121,0.780927963930403,2,5,"Der Kellner serviert das Essen.",0.965024587,3.21,2.394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
727,"schlauch",5.029411764705882,1.5664144371616047,2,8,2.764705882352941,0.8186768159996095,1,4,"Das Wasser läuft durch den Schlauch.",1.128663335,2.21,2.117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
728,"oktopus",6.03030303030303,1.9118846801789668,2,9,3.272727272727273,0.9770084209183945,1,5,"Der Oktopus hat acht Arme.",1.603257212,3.23,0.699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
729,"freiheitsstatue",7.875,2.10605884793558,5,13,4.15625,1.1103435969220548,3,7,"Die Freiheitsstatue steht in New York.",0.379524378,3.61,1.771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
730,"kueche",3.727272727272727,1.3293026196263418,1,7,2.1515151515151514,0.712443511849015,1,4,"Die Wohnung hat eine schöne Küche.",0,3.69,3.099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
731,"bagger",3.787878787878788,1.303627022475803,1,7,2.1313131313131315,0.7092172265375721,1,4,"Der Bagger steht auf der Baustelle.",0.14372617,2.66,1.447,2.71,1.36,0,5,1.71,0.69,1,3,NA,NA
732,"ball",2.46875,0.7339553638951596,1,4,1.421875,0.4977628523130841,1,2,"Die Kinder spielen mit dem Ball.",0.557266991,1.85,3.159,2.47,1.12,1,4,1.47,0.51,1,2,NA,NA
733,"brille",4.088235294117647,1.5833919681421855,1,8,2.323529411764706,0.7269941534212875,1,4,"Ronja trägt eine Brille.",0,2.46,2.814,3.6,1.08,2,6,2.04,0.54,1,3,NA,NA
734,"waschmaschine",5.176470588235294,1.7832654459232609,3,9,2.823529411764706,0.9364856366189408,2,5,"Die Waschmaschine reinigt die Wäsche.",0,3.16,1.863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
735,"eiswuerfel",4.96969696969697,1.1587937824751349,3,7,2.696969696969697,0.6366341416410451,2,4,"Der Eiswürfel schmilzt.",0.714975717,2.41,1.568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
736,"zauberer",4.606060606060606,1.8189865643297427,1,9,2.515151515151515,0.9394550322265337,1,5,"Der Zauberer blickt in seine Kristallkugel.",1.202363197,3.3,2.594,4.13,1.19,2,7,2.33,0.7,1,4,NA,NA
737,"unterhose",3.474747474747475,1.0911839137100017,1,6,1.97979797979798,0.622368713797733,1,3,"Die Unterhose liegt in der Schublade.",1.099625726,2.97,2.199,NA,NA,NA,NA,NA,NA,NA,NA,2.1,0.6407232755171873
738,"taube",4.117647058823529,1.3203467378008666,2,6,2.264705882352941,0.7096231833787505,1,3,"Die Taube gurrt auf dem Dach.",0.561028486,3.06,2.26,3.79,1.25,1,6,2.21,0.58,1,3,2.4,0.6805570473787205
739,"grab",5.382352941176471,1.9071588559846777,2,10,3,0.9211323729436766,1,5,"Die Trauernden stehen am Grab.",2.080938146,1.86,2.893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
740,"angler",5.181818181818182,1.5080205151541786,2,9,2.893939393939394,0.7671884309464583,1,5,"Der Angler fängt einen Fisch.",0.947994982,3.64,1.041,4.89,2.49,2,10,2.67,1.14,1,5,NA,NA
741,"bonbon",3.4375,1.0757592967370206,1,6,1.9375,0.5040161287741853,1,3,"Das Bonbon ist sehr süß.",0,2.5,1.863,3.18,1.13,1,5,1.82,0.53,1,3,NA,NA
742,"papst",7.454545454545454,1.855581261540927,3,12,3.9696969696969697,0.9514741353831067,2,6,"Der Papst lebt im Vatikan.",1.476259547,3.72,2.396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
743,"vogelscheuche",5.28125,1.4642927391086973,2,9,2.875,0.7071067811865476,1,5,"Die Vogelscheuche steht auf dem Feld.",0.207310186,3.32,1.602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
744,"ring",4.636363636363637,1.4962073264211626,1,7,2.5757575757575757,0.8302975005345611,1,4,"Das Ehepaar trägt Ringe.",0.532835063,2.17,3.098,4.35,1.22,3,7,2.47,0.62,2,4,NA,NA
745,"brunnen",4.911764705882353,1.6398013009494063,2,8,2.6470588235294117,0.8121185516225344,1,4,"Die Bäuerin holt Wasser aus dem tiefen Brunnen.",0,3.35,2.396,4.33,1.55,3,8,2.46,0.66,2,4,NA,NA
746,"kegel",6.125,2.3244839871359866,3,12,3.25,1.2181424250644648,2,6,"Die Bowlingkugel trifft alle Kegel.",0.51659875,1.69,1.38,7.07,3.27,3,12,3.79,1.42,2,6,NA,NA
747,"badewanne",3.75,0.8798826901281197,2,5,2.15625,0.5148989879014481,1,3,"Im Bad steht eine Badewanne.",0.468995594,2.57,2.305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
750,"kaffeekanne",5.606060606060606,1.638203931509176,3,9,3.090909090909091,0.9139076937674137,2,5,"In der Kaffeekanne köchelt Kaffee.",2.912156965,2.66,1.255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
